session,driver_number,driver,lap_number,stint,compound,tyre_age,lap_time_s,fuel_est_kg,te_index,min_gap_s,traffic_flag,air_temp,track_temp,e_deploy_lap_mj,e_harvest_lap_mj,soc_min_lap_mj,n_empty_battery_clips,n_superclips,empty_clip_duration_s,superclip_duration_s,lift_coast_duration_s,fuel_in_stint_kg,is_representative,event
R,11,PER,35.0,2.0,HARD,13.0,96.497,38.8,6.553933404025811,inf,0,25.5,38.9,7.201238234946293,5.572644917962395,0.946920871272296,11,0,35.50000000000002,0.0,18.6,-21.6,1,Silverstone
R,11,PER,36.0,2.0,HARD,14.0,96.457,37.0,6.582025138892826,inf,0,25.2,38.9,7.832361122262305,5.588487219084147,0.6626645788616696,9,0,39.4,0.0,14.6,-23.4,1,Silverstone
R,11,PER,37.0,2.0,HARD,15.0,103.49,35.2,6.606650186198215,inf,1,25.4,38.9,6.734045004596604,5.636841007693732,0.8275147409333524,10,0,31.500000000000004,0.0,23.9,-25.2,1,Silverstone
R,11,PER,38.0,2.0,HARD,16.0,110.614,33.39999999999999,6.6293632534374485,inf,1,25.4,38.9,4.500819672598361,4.21652959789353,1.6430540960631403,8,0,20.7,0.0,20.0,-27.0,0,Silverstone
R,11,PER,39.0,2.0,HARD,17.0,96.798,31.599999999999994,6.654152520183219,inf,0,25.3,38.4,7.246370360753783,5.6994160378047365,1.1217258828706842,12,0,33.60000000000001,0.0,17.1,-28.8,1,Silverstone
R,11,PER,40.0,2.0,HARD,18.0,97.296,29.8,6.680854678790215,inf,0,25.4,38.8,6.866562401277797,4.72442730674344,0.7324256087155259,13,0,36.09999999999999,0.0,19.700000000000003,-30.6,1,Silverstone
R,11,PER,41.0,2.0,HARD,19.0,95.713,28.0,6.705639094860003,inf,0,25.6,38.7,7.941338355057777,5.363976954207663,0.5468272781422349,10,0,39.2,0.0,16.8,-32.4,1,Silverstone
R,11,PER,42.0,2.0,HARD,20.0,98.281,26.200000000000003,6.729824070489475,inf,1,25.4,39.0,6.492399815683644,5.231411514682777,1.4987918667491846,8,0,31.00000000000001,0.0,18.0,-34.2,1,Silverstone
R,11,PER,43.0,2.0,HARD,21.0,95.557,24.39999999999999,6.75110146893676,inf,0,25.4,38.7,7.601920512592145,5.579499596054758,0.6902147800739691,11,0,35.800000000000004,0.0,15.2,-36.0,1,Silverstone
R,11,PER,44.0,2.0,HARD,22.0,95.52,22.599999999999994,6.774223886357614,inf,0,25.4,38.2,7.993311515097678,5.157020456662199,0.0889867004400715,12,0,38.2,0.0,16.6,-37.8,1,Silverstone
R,11,PER,45.0,2.0,HARD,23.0,96.872,20.8,6.79794041297493,inf,0,25.6,38.7,7.574907669793895,4.819427028536475,0.0614015537176256,9,0,33.50000000000004,0.0,18.7,-39.6,1,Silverstone
R,11,PER,48.0,3.0,SOFT,1.0,120.247,15.399999999999991,6.825460036255307,inf,1,25.7,39.5,3.9049765993938585,5.733173513459295,2.983227151824287,8,0,17.599999999999987,0.0,27.9,0.0,0,Silverstone
R,11,PER,49.0,3.0,SOFT,2.0,136.502,13.599999999999994,6.838405200847344,inf,1,25.4,39.7,3.583603297397036,6.625214469383199,2.213961328972452,5,0,14.69999999999999,0.0,45.400000000000006,-1.8,0,Silverstone
R,11,PER,50.0,3.0,SOFT,3.0,108.807,11.799999999999995,6.853299093186078,inf,0,25.5,39.3,3.516563622252981,4.348300818032703,2.2837364870228907,9,0,17.700000000000024,0.0,23.9,-3.6,1,Silverstone
R,11,PER,51.0,3.0,SOFT,4.0,98.756,10.0,6.86171134048073,inf,0,25.8,40.1,5.438265917502658,4.489334437962082,1.2976203713037822,9,0,23.199999999999992,0.0,24.5,-5.4,1,Silverstone
R,11,PER,52.0,3.0,SOFT,5.0,105.229,8.200000000000003,6.881411303642535,inf,0,25.8,40.1,4.498237435134252,4.981940502127698,2.4234754751036025,9,0,20.60000000000002,0.0,24.1,-7.2,1,Silverstone
R,12,ANT,1.0,1.0,MEDIUM,1.0,97.447,100.0,1.0986122886681096,inf,1,24.4,40.6,6.730544681991539,4.63461430077626,1.0873493954364173,18,0,36.90000000000002,0.0,13.0,0.0,1,Silverstone
R,12,ANT,2.0,1.0,MEDIUM,2.0,94.414,98.2,3.1354942159291497,inf,0,24.6,42.2,6.0348626928537,4.680688959288349,1.5206157039890549,12,0,31.6,0.0,16.1,-1.8,1,Silverstone
R,12,ANT,3.0,1.0,MEDIUM,3.0,94.05,96.4,3.7612001156935615,inf,0,24.6,42.3,6.017272301274813,4.301105177533689,1.3260831860321844,15,0,31.69999999999998,0.0,16.3,-3.6,1,Silverstone
R,12,ANT,4.0,1.0,MEDIUM,4.0,94.373,94.6,4.158883083359672,inf,0,24.6,42.3,6.2279244829556655,4.50229609116415,1.2029637318911564,14,0,28.3,0.0,16.1,-5.4,1,Silverstone
R,12,ANT,5.0,1.0,MEDIUM,5.0,94.751,92.8,4.454347296253507,inf,0,24.5,42.6,7.2072992845027475,4.380844225345252,0.6672578316024711,15,0,36.899999999999984,0.0,15.1,-7.2,1,Silverstone
R,12,ANT,6.0,1.0,MEDIUM,6.0,94.464,91.0,4.68213122712422,inf,0,24.5,42.3,7.2675662493918205,4.319411882635574,0.5123562854851172,15,0,29.000000000000007,0.0,15.0,-9.0,1,Silverstone
R,12,ANT,7.0,1.0,MEDIUM,7.0,94.477,89.2,4.867534450455582,inf,0,24.5,42.3,6.207300922670004,4.5277120583131865,1.2560627772906618,14,0,29.09999999999999,0.0,15.9,-10.8,1,Silverstone
R,12,ANT,8.0,1.0,MEDIUM,8.0,94.74,87.4,5.017279836814924,inf,0,25.0,42.4,6.544366147094188,4.654808127888125,1.2576883112022113,14,0,33.20000000000003,0.0,15.1,-12.6,1,Silverstone
R,12,ANT,9.0,1.0,MEDIUM,9.0,94.965,85.6,5.147494476813453,inf,0,25.0,41.5,6.518262335493182,4.747485991986279,1.4257606564733698,12,0,33.4,0.0,15.8,-14.4,1,Silverstone
R,12,ANT,10.0,1.0,MEDIUM,10.0,95.017,83.8,5.262690188904886,inf,0,25.2,42.4,7.014136607195105,4.512117146448848,1.007426551808832,14,0,28.2,0.0,16.1,-16.2,1,Silverstone
R,12,ANT,11.0,1.0,MEDIUM,11.0,94.276,82.0,5.356586274672012,inf,0,25.2,42.4,6.163513176691835,4.137717551750431,1.074335819272493,16,0,33.9,0.0,15.8,-18.0,1,Silverstone
R,12,ANT,12.0,1.0,MEDIUM,12.0,94.488,80.2,5.455321115357702,inf,0,25.0,42.4,7.203161057982119,3.809943659449029,0.0155018127900474,13,0,40.2,0.0,13.8,-19.8,1,Silverstone
R,12,ANT,13.0,1.0,MEDIUM,13.0,94.592,78.4,5.545177444479562,inf,0,25.0,42.4,7.4086793785262035,3.8821242874205377,0.0179757916434906,13,0,35.599999999999994,0.0,14.4,-21.6,1,Silverstone
R,12,ANT,14.0,1.0,MEDIUM,14.0,94.117,76.6,5.627621113690637,inf,0,25.0,43.7,7.5569102968498,3.994175101481332,0.0463684391923173,11,0,36.3,0.0,14.7,-23.4,1,Silverstone
R,12,ANT,15.0,1.0,MEDIUM,15.0,93.91,74.8,5.703782474656201,inf,0,24.9,43.7,7.486490731434605,3.9647453494366394,0.0367621965734201,13,0,36.19999999999998,0.0,13.3,-25.2,1,Silverstone
R,12,ANT,16.0,1.0,MEDIUM,16.0,94.29,73.0,5.771441123130016,inf,0,24.8,42.9,7.438418933907457,3.80060820531668,0.0149152539765097,14,0,34.49999999999997,0.0,12.5,-27.0,1,Silverstone
R,12,ANT,17.0,1.0,MEDIUM,17.0,94.544,71.2,5.831882477283517,inf,0,25.0,42.6,7.407014502397901,4.0364936292268,0.0307294510744303,13,0,37.89999999999997,0.0,14.8,-28.8,1,Silverstone
R,12,ANT,18.0,1.0,MEDIUM,18.0,94.259,69.4,5.883322388488279,inf,0,25.0,42.6,7.387901529541012,4.156460633493502,0.2395488442537214,12,0,35.69999999999998,0.0,14.2,-30.6,1,Silverstone
R,12,ANT,19.0,1.0,MEDIUM,19.0,94.268,67.6,5.932245187448011,inf,0,25.5,41.4,7.423211819288213,4.115076878409942,0.1012500177419463,13,0,36.0,0.0,15.0,-32.4,1,Silverstone
R,12,ANT,20.0,1.0,MEDIUM,20.0,94.066,65.8,5.981414211254481,inf,0,25.3,40.8,7.290992094510427,4.0451771525145706,0.0734304400392174,14,0,36.9,0.0,13.4,-34.2,1,Silverstone
R,12,ANT,21.0,1.0,MEDIUM,21.0,94.078,64.0,6.028278520230698,inf,0,25.5,40.8,7.453994945983286,3.897799307138503,0.0333552192748106,13,0,36.8,0.0,14.6,-36.0,1,Silverstone
R,12,ANT,22.0,1.0,MEDIUM,22.0,104.368,62.2,6.07073772800249,inf,1,25.5,41.6,5.385831529475459,4.793851850987709,2.053370274452948,7,0,24.000000000000018,0.0,21.5,-37.8,0,Silverstone
R,12,ANT,23.0,1.0,MEDIUM,23.0,93.914,60.4,6.111467339502679,inf,0,25.6,41.5,7.248732575147697,3.8852611407098943,0.1029606621308445,14,0,37.10000000000004,0.0,14.3,-39.6,1,Silverstone
R,12,ANT,24.0,1.0,MEDIUM,24.0,93.955,58.6,6.148468295917647,inf,0,25.3,41.3,6.666366938942605,4.125127203550556,0.60706953204342,14,0,35.49999999999998,0.0,14.7,-41.4,1,Silverstone
R,12,ANT,25.0,1.0,MEDIUM,25.0,94.001,56.8,6.180016653652572,inf,0,26.0,41.3,6.86901567019759,4.172392250586949,0.1106455528727815,13,0,37.79999999999999,0.0,15.9,-43.2,1,Silverstone
R,12,ANT,26.0,1.0,MEDIUM,26.0,93.951,55.0,6.218600119691729,inf,0,25.4,39.3,7.086461874904879,3.79755386123284,0.0228818799885831,13,0,37.89999999999999,0.0,14.3,-45.0,1,Silverstone
R,12,ANT,27.0,1.0,MEDIUM,27.0,93.686,53.2,6.255750041753367,inf,0,25.2,39.3,7.354028344021978,3.9077749176070977,0.0488225656953374,9,0,38.9,0.0,13.4,-46.8,1,Silverstone
R,12,ANT,28.0,1.0,MEDIUM,28.0,93.52,51.4,6.293419278846481,inf,0,25.1,39.3,7.227709859390744,3.978779532899192,0.028665111861531,12,0,38.70000000000001,0.0,14.5,-48.6,1,Silverstone
R,12,ANT,29.0,1.0,MEDIUM,29.0,93.467,49.6,6.324358962381311,inf,0,24.8,38.4,6.872553636221593,4.046272119008768,0.362524793177844,14,0,37.50000000000002,0.0,13.7,-50.4,1,Silverstone
R,12,ANT,30.0,1.0,MEDIUM,30.0,93.72,47.8,6.3578422665081,inf,0,24.9,38.1,6.932342434582076,3.99476187953769,0.3852259556257499,10,0,37.8,0.0,14.5,-52.2,1,Silverstone
R,12,ANT,31.0,1.0,MEDIUM,31.0,93.772,46.0,6.391917113392602,inf,0,25.4,37.5,7.063156906327829,4.041632821015908,0.4384748554354204,14,0,35.79999999999998,0.0,14.9,-54.0,1,Silverstone
R,12,ANT,32.0,1.0,MEDIUM,32.0,93.451,44.2,6.423246963533519,inf,0,25.0,37.7,6.553152305411042,4.1587008611769445,1.133008937031452,13,0,27.300000000000004,0.0,14.1,-55.8,1,Silverstone
R,12,ANT,33.0,1.0,MEDIUM,33.0,93.601,42.4,6.455198563340122,inf,0,25.2,37.7,7.458164666379508,4.020215304560132,0.1233428741425576,12,0,35.000000000000014,0.0,14.7,-57.6,1,Silverstone
R,12,ANT,34.0,1.0,MEDIUM,34.0,93.725,40.6,6.489204931325317,inf,0,25.6,38.3,7.16141909909847,4.029994625258784,0.3045529283891972,13,0,35.20000000000002,0.0,14.7,-59.4,1,Silverstone
R,12,ANT,37.0,2.0,HARD,1.0,91.777,35.2,6.573680166960646,inf,0,25.2,38.9,7.29311463844417,3.5208804842944894,0.0111816809451132,17,0,33.99999999999999,0.0,12.1,0.0,1,Silverstone
R,12,ANT,38.0,2.0,HARD,2.0,92.149,33.39999999999999,6.5998704992128365,inf,0,25.3,38.9,6.561141321345122,4.12360995301305,1.1874625643205825,16,0,35.2,0.0,13.0,-1.8,1,Silverstone
R,12,ANT,39.0,2.0,HARD,3.0,117.371,31.599999999999994,6.621405651764134,inf,1,25.4,38.9,3.93845667419384,3.6943254854906673,1.998519422678874,8,0,16.300000000000008,0.0,35.0,-3.6,0,Silverstone
R,12,ANT,40.0,2.0,HARD,4.0,91.904,29.8,6.645090969505644,inf,0,25.3,38.4,7.329605716111206,3.650831074247666,0.0719264019356326,14,0,34.400000000000006,0.0,12.3,-5.4,1,Silverstone
R,12,ANT,45.0,4.0,MEDIUM,1.0,93.812,20.8,6.78105762593618,inf,0,25.4,38.7,7.50599768136663,4.148812072451623,0.3052533725126651,12,0,32.8,0.0,15.9,0.0,1,Silverstone
R,12,ANT,46.0,4.0,MEDIUM,2.0,93.503,19.0,6.803505257608338,inf,0,25.6,38.7,6.796150274309815,4.087828309799804,0.6387189563408754,15,0,34.60000000000003,0.0,15.0,-1.8,1,Silverstone
R,12,ANT,47.0,4.0,MEDIUM,3.0,112.822,17.200000000000003,6.81783057145415,inf,0,25.6,39.3,2.9768612842987614,3.884860967719327,2.802354623820853,7,0,11.699999999999992,0.0,24.5,-3.6,1,Silverstone
R,12,ANT,48.0,4.0,MEDIUM,4.0,125.074,15.399999999999991,6.822197390620491,inf,1,25.5,39.8,0.1925,2.621845775233873,3.807499999999999,0,0,0.0,0.0,28.3,-5.4,0,Silverstone
R,12,ANT,49.0,4.0,MEDIUM,5.0,102.439,13.599999999999994,6.829793737512425,inf,0,25.7,39.5,3.634717185911693,3.3369765454870177,1.5346054892878225,6,0,16.39999999999999,0.0,21.4,-7.2,1,Silverstone
R,12,ANT,50.0,4.0,MEDIUM,6.0,132.263,11.799999999999995,6.843749949006225,inf,1,25.4,39.7,2.1317976665695397,3.527699987690667,2.893478451996917,2,0,8.3,0.0,42.400000000000006,-9.0,0,Silverstone
R,12,ANT,52.0,4.0,MEDIUM,8.0,140.268,8.200000000000003,6.872128101338986,inf,1,25.8,40.1,0.0,2.262439799065864,4.0,0,0,0.0,0.0,38.8,-12.6,0,Silverstone
R,14,ALO,2.0,1.0,MEDIUM,1.0,100.031,98.2,3.688879454113936,inf,0,24.4,42.3,8.412115090866195,5.627876888925835,0.1623570674249444,14,0,39.59999999999998,0.0,16.7,0.0,1,Silverstone
R,14,ALO,3.0,1.0,MEDIUM,2.0,98.632,96.4,4.0943445622221,inf,0,24.6,42.3,8.583530908762622,5.341556246176141,0.0682082253237109,14,0,41.60000000000001,0.0,18.0,-1.8,1,Silverstone
R,14,ALO,4.0,1.0,MEDIUM,3.0,98.775,94.6,4.394449154672439,inf,0,24.5,41.7,8.614249242002519,5.204759667395692,0.0029594126576881,14,0,44.59999999999999,0.0,17.400000000000002,-3.6,1,Silverstone
R,14,ALO,5.0,1.0,MEDIUM,4.0,98.933,92.8,4.634728988229636,inf,0,24.5,41.3,8.60269640784525,5.125290468880946,0.0006710769469702,16,0,43.100000000000016,0.0,17.7,-5.4,1,Silverstone
R,14,ALO,6.0,1.0,MEDIUM,5.0,98.79,91.0,4.8283137373023015,inf,0,24.5,42.3,8.538141591771721,5.158591055483209,0.0008753055134365,17,0,43.40000000000003,0.0,17.8,-7.2,1,Silverstone
R,14,ALO,7.0,1.0,MEDIUM,6.0,98.384,89.2,4.990432586778736,inf,0,24.8,42.3,8.825193095658342,5.404592670015081,0.0008498793479631,13,0,45.10000000000002,0.0,17.3,-9.0,1,Silverstone
R,14,ALO,8.0,1.0,MEDIUM,7.0,98.792,87.4,5.123963979403259,inf,0,25.0,42.4,8.890252711579139,5.599765381161442,0.013222811467341,15,0,47.49999999999999,0.0,17.5,-10.8,1,Silverstone
R,14,ALO,9.0,1.0,MEDIUM,8.0,99.472,85.6,5.241747015059643,inf,0,25.3,41.5,8.38381543654338,5.270726803336867,0.0332324723756004,15,0,43.20000000000002,0.0,18.7,-12.6,1,Silverstone
R,14,ALO,10.0,1.0,MEDIUM,9.0,99.093,83.8,5.342334251964811,inf,0,25.2,42.4,8.659617971361621,6.302073379625528,0.0835560423460401,14,0,45.8,0.0,17.1,-14.4,1,Silverstone
R,14,ALO,11.0,1.0,MEDIUM,10.0,99.003,82.0,5.442417710521793,inf,0,25.2,42.4,8.438188397387929,5.641435043790143,0.0235897845848118,13,0,44.49999999999999,0.0,19.0,-16.2,1,Silverstone
R,14,ALO,12.0,1.0,MEDIUM,11.0,99.136,80.2,5.53338948872752,inf,0,24.9,42.4,8.532702754893062,5.815423322817343,0.2703339119181461,13,0,43.39999999999997,0.0,18.8,-18.0,1,Silverstone
R,14,ALO,13.0,1.0,MEDIUM,12.0,98.877,78.4,5.616771097666572,inf,0,25.0,43.7,8.981438492847545,6.012869701303827,0.238406648284903,14,0,46.20000000000001,0.0,18.0,-19.8,1,Silverstone
R,14,ALO,14.0,1.0,MEDIUM,13.0,99.086,76.6,5.6937321388027,inf,0,25.0,43.8,8.457043725624446,5.976050435260924,0.5615772447595749,10,0,40.89999999999999,0.0,19.3,-21.6,1,Silverstone
R,14,ALO,15.0,1.0,MEDIUM,14.0,99.451,74.8,5.765191102784844,inf,0,24.8,42.9,8.279888040946382,6.4274966330909535,0.843327567181614,16,0,40.29999999999999,0.0,21.700000000000003,-23.4,1,Silverstone
R,14,ALO,16.0,1.0,MEDIUM,15.0,99.21,73.0,5.82600010738045,inf,0,25.0,42.6,8.723668070000766,6.353638668219071,0.5288072044412071,13,0,42.89999999999999,0.0,19.6,-25.2,1,Silverstone
R,14,ALO,18.0,1.0,MEDIUM,17.0,99.31,69.4,5.929589143389895,inf,0,25.5,41.4,7.364411978443668,5.816302253098237,1.5885343784578585,16,0,40.00000000000001,0.0,20.9,-28.8,1,Silverstone
R,14,ALO,19.0,1.0,MEDIUM,18.0,99.415,67.6,5.983936280687191,inf,0,25.3,40.8,7.881986739127703,4.904394544197299,0.0016577952312109,12,0,38.00000000000001,0.0,20.8,-30.6,1,Silverstone
R,14,ALO,22.0,2.0,HARD,1.0,97.414,62.2,6.118097198041348,inf,0,25.6,41.5,8.155367851974201,4.865698481729764,0.0002923693182301,12,0,41.500000000000014,0.0,18.1,0.0,1,Silverstone
R,14,ALO,23.0,2.0,HARD,2.0,97.404,60.4,6.156978985585555,inf,0,25.3,41.3,8.483638538822738,5.160195686778797,0.0048743101298829,14,0,44.49999999999999,0.0,19.200000000000003,-1.8,1,Silverstone
R,14,ALO,24.0,2.0,HARD,3.0,99.922,58.6,6.198478716492308,inf,1,26.0,41.3,7.415758695080493,4.272370052380819,7.521186136912544e-05,17,0,40.79999999999998,0.0,22.0,-3.6,1,Silverstone
R,14,ALO,25.0,2.0,HARD,4.0,98.695,56.8,6.240275845170769,inf,0,25.6,39.3,7.7898361615437794,4.707136934496928,0.0464944950977847,12,0,36.49999999999999,0.0,22.200000000000003,-5.4,1,Silverstone
R,14,ALO,26.0,2.0,HARD,5.0,97.375,55.0,6.278521424165844,inf,0,25.1,39.3,8.34510441142093,5.0976030499899245,0.0058814238363497,12,0,41.2,0.0,17.8,-7.2,1,Silverstone
R,14,ALO,27.0,2.0,HARD,6.0,97.736,53.2,6.311734809152915,inf,0,25.0,38.7,8.074251559320407,4.781794629937514,0.0001520725204748,12,0,42.59999999999999,0.0,16.400000000000002,-9.0,1,Silverstone
R,14,ALO,28.0,2.0,HARD,7.0,98.043,51.4,6.342121418721152,inf,0,24.9,38.1,8.182836748451662,4.835220230162349,0.0001379414548495,14,0,39.30000000000001,0.0,17.3,-10.8,1,Silverstone
R,14,ALO,29.0,2.0,HARD,8.0,97.534,49.6,6.375024819828097,inf,0,25.0,37.5,8.145750100735755,4.90992558638509,0.0003554606734907,12,0,42.00000000000001,0.0,18.6,-12.6,1,Silverstone
R,14,ALO,30.0,2.0,HARD,9.0,97.544,47.8,6.408528791059498,inf,0,25.0,38.8,8.214379027465647,4.958608055033701,0.0003885797592715,17,0,42.00000000000004,0.0,16.8,-14.4,1,Silverstone
R,14,ALO,31.0,2.0,HARD,10.0,100.146,46.0,6.448889394146858,inf,1,25.2,37.7,8.146262109479206,5.327046564131109,0.0659459516761981,13,0,38.00000000000001,0.0,21.3,-16.2,1,Silverstone
R,14,ALO,32.0,2.0,HARD,11.0,97.845,44.2,6.481577129276431,inf,0,25.8,37.7,8.368585174245192,5.104060915754436,0.0020155399731904,12,0,41.8,0.0,18.8,-18.0,1,Silverstone
R,14,ALO,33.0,2.0,HARD,12.0,97.52,42.4,6.511745329644728,inf,0,25.5,38.3,8.362699865599284,5.104456940330381,0.0013060677093744,14,0,42.80000000000002,0.0,17.5,-19.8,1,Silverstone
R,14,ALO,34.0,2.0,HARD,13.0,97.891,40.6,6.53813982376767,inf,0,25.5,38.9,8.22080860673257,4.922756866224676,0.0012857858536913,14,0,40.4,0.0,18.7,-21.6,1,Silverstone
R,14,ALO,35.0,2.0,HARD,14.0,98.76,38.8,6.568077911411976,inf,0,25.4,38.9,8.003319362226879,5.228034382034451,0.3065194250602143,14,0,37.90000000000002,0.0,19.8,-23.4,1,Silverstone
R,14,ALO,36.0,2.0,HARD,15.0,99.164,37.0,6.595780513961311,inf,1,25.3,38.9,8.380018382699603,5.750230393357661,0.444709859401415,12,0,37.30000000000001,0.0,20.700000000000003,-25.2,1,Silverstone
R,14,ALO,37.0,2.0,HARD,16.0,119.005,35.2,6.617402977974478,inf,1,25.4,38.9,6.355113414210672,6.111626658946842,2.1624999999999925,5,0,28.90000000000001,0.0,26.4,-27.0,0,Silverstone
R,14,ALO,38.0,2.0,HARD,17.0,97.33,33.39999999999999,6.641182169740591,inf,0,25.3,38.4,8.383865441911162,5.074801426797436,0.0026253237130702,10,0,43.10000000000002,0.0,18.3,-28.8,1,Silverstone
R,14,ALO,39.0,2.0,HARD,18.0,98.699,31.599999999999994,6.669498089857879,inf,0,25.4,38.4,8.461577330152217,5.366329816589639,0.0109969875406743,10,0,43.5,0.0,17.3,-30.6,1,Silverstone
R,14,ALO,40.0,2.0,HARD,19.0,97.543,29.8,6.694562058521095,inf,0,25.6,38.7,8.238294950205326,5.108291892181345,0.0011791835063934,12,0,40.90000000000003,0.0,17.900000000000002,-32.4,1,Silverstone
R,14,ALO,41.0,2.0,HARD,20.0,96.695,28.0,6.717804695023691,inf,0,25.4,38.7,8.370592598620412,5.082216079573329,0.0039664015398148,15,0,42.79999999999999,0.0,18.4,-34.2,1,Silverstone
R,14,ALO,42.0,2.0,HARD,21.0,97.102,26.200000000000003,6.740519359606223,inf,0,25.6,38.7,8.37176741336706,5.090290458466201,0.009154158355566,14,0,41.7,0.0,18.3,-36.0,1,Silverstone
R,14,ALO,43.0,2.0,HARD,22.0,97.26,24.39999999999999,6.762729506931879,inf,0,25.4,38.2,8.319796091101427,5.116385352847045,0.0019387838315471,11,0,41.8,0.0,18.8,-37.8,1,Silverstone
R,14,ALO,44.0,2.0,HARD,23.0,99.391,22.599999999999994,6.787844982309579,inf,1,25.4,38.7,7.869136898599084,5.580396129440928,0.8956541868024764,11,0,39.99999999999997,0.0,21.1,-39.6,1,Silverstone
R,14,ALO,45.0,2.0,HARD,24.0,99.377,20.8,6.811244378601294,inf,1,25.6,38.7,7.359482571590867,5.3737726213429085,0.1243723193056262,13,0,35.3,0.0,22.700000000000003,-41.4,1,Silverstone
R,14,ALO,49.0,3.0,SOFT,1.0,102.668,13.599999999999994,6.849066282633458,inf,0,25.5,39.3,8.072003665646431,4.777122560124159,0.0008083380684326,11,0,41.90000000000001,0.0,19.6,0.0,1,Silverstone
R,14,ALO,50.0,3.0,SOFT,2.0,95.827,11.799999999999995,6.85751406254539,inf,0,25.7,39.3,8.65631774170312,5.307499068425386,0.0144461032118324,13,0,42.6,0.0,17.1,-1.8,1,Silverstone
R,14,ALO,51.0,3.0,SOFT,3.0,117.679,10.0,6.877296071497429,inf,1,25.8,40.1,3.420864474184701,3.295344011328498,2.3549999999999933,5,0,11.500000000000004,0.0,38.1,-3.6,0,Silverstone
R,16,LEC,1.0,1.0,MEDIUM,1.0,96.275,100.0,0.0,inf,1,24.4,40.6,7.970980368924401,4.584830717920758,0.0085761322413054,18,0,44.20000000000004,0.0,10.0,0.0,1,Silverstone
R,16,LEC,2.0,1.0,MEDIUM,2.0,93.916,98.2,3.044522437723423,inf,0,24.6,42.2,7.780024334384359,4.041114068732764,0.0091589800020558,10,0,39.800000000000026,0.0,10.3,-1.8,1,Silverstone
R,16,LEC,3.0,1.0,MEDIUM,3.0,93.995,96.4,3.713572066704308,inf,0,24.6,42.3,7.749311718129203,3.912864019805597,0.0017980377606223,10,0,41.19999999999999,0.0,9.5,-3.6,1,Silverstone
R,16,LEC,4.0,1.0,MEDIUM,4.0,93.737,94.6,4.127134385045092,inf,0,24.6,42.3,7.70027645028869,3.9896780562922487,0.0102168056175111,12,0,40.400000000000006,0.0,9.1,-5.4,1,Silverstone
R,16,LEC,5.0,1.0,MEDIUM,5.0,94.32,92.8,4.430816798843313,inf,0,24.5,42.6,7.789294458813393,3.970526600333053,0.0047016379248465,15,0,44.400000000000006,0.0,9.6,-7.2,1,Silverstone
R,16,LEC,6.0,1.0,MEDIUM,6.0,94.069,91.0,4.663439094112067,inf,0,24.5,42.3,7.768921632514173,4.203175568643831,0.0448082077854311,9,0,36.4,0.0,11.5,-9.0,1,Silverstone
R,16,LEC,7.0,1.0,MEDIUM,7.0,94.66,89.2,4.844187086458591,inf,0,24.5,42.3,7.909695423794841,4.305172567499512,0.017520266943584,13,0,40.30000000000001,0.0,11.3,-10.8,1,Silverstone
R,16,LEC,8.0,1.0,MEDIUM,8.0,94.342,87.4,5.003946305945459,inf,0,25.0,42.4,7.758127578128132,4.180974953129157,0.02389032539918,11,0,41.79999999999998,0.0,11.5,-12.6,1,Silverstone
R,16,LEC,9.0,1.0,MEDIUM,9.0,94.452,85.6,5.135798437050262,inf,0,25.0,41.5,7.552700486904534,3.950888957523501,0.0040351675076865,13,0,40.7,0.0,10.4,-14.4,1,Silverstone
R,16,LEC,10.0,1.0,MEDIUM,10.0,94.302,83.8,5.25227342804663,inf,0,25.2,42.4,7.694874958102211,4.062932731399206,0.0128201644603575,11,0,40.500000000000014,0.0,10.1,-16.2,1,Silverstone
R,16,LEC,11.0,1.0,MEDIUM,11.0,94.614,82.0,5.351858133476067,inf,0,25.2,42.4,7.636585893442982,4.040290152877209,0.0251354609936155,10,0,37.9,0.0,10.8,-18.0,1,Silverstone
R,16,LEC,12.0,1.0,MEDIUM,12.0,94.346,80.2,5.4510384535657,inf,0,25.0,42.4,7.688781011070752,4.270544166368536,0.0288338151066482,12,0,38.69999999999998,0.0,10.7,-19.8,1,Silverstone
R,16,LEC,13.0,1.0,MEDIUM,13.0,94.46,78.4,5.541263545158426,inf,0,25.0,42.4,7.732762912001038,4.157167199339072,0.0125389300689774,11,0,39.70000000000002,0.0,10.1,-21.6,1,Silverstone
R,16,LEC,14.0,1.0,MEDIUM,14.0,94.149,76.6,5.6240175061873385,inf,0,25.0,43.7,7.966171786952346,4.488143003271004,0.1940944910367005,16,0,44.00000000000001,0.0,10.0,-23.4,1,Silverstone
R,16,LEC,15.0,1.0,MEDIUM,15.0,93.964,74.8,5.700443573390686,inf,0,24.9,43.7,7.970371669326482,4.298754116533826,0.0443521045806671,12,0,44.40000000000002,0.0,10.1,-25.2,1,Silverstone
R,16,LEC,16.0,1.0,MEDIUM,16.0,94.403,73.0,5.768320995793772,inf,0,24.8,42.9,7.846612195364385,4.361526611011876,0.0307273928972647,14,0,43.1,0.0,10.2,-27.0,1,Silverstone
R,16,LEC,17.0,1.0,MEDIUM,17.0,94.238,71.2,5.828945617610208,inf,0,25.0,42.6,7.714678468723417,4.024970953450726,0.0218512994967544,11,0,41.299999999999976,0.0,10.6,-28.8,1,Silverstone
